cpf,nome,sexo,idade,renda,estado,email,id_tran,estabelecimento,valor,status,data,porcentagemGastos
512591205,ALCEIR,masculino,47,38915,RJ,alceir3@hotmail.com,3478,uber,93,aprovada,04/2020,0.24
512591205,ALCEIR,masculino,47,38915,RJ,alceir3@hotmail.com,4214,zara,626,aprovada,04/2020,1.61
512591205,ALCEIR,masculino,47,38915,RJ,alceir3@hotmail.com,454,zara,148,negada,02/2020,0.38
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,793,cacau show,162,aprovada,04/2020,0.41
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,4206,carrefour,536,aprovada,04/2020,1.37
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,3625,ifood,284,aprovada,02/2020,0.73
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,4929,netflix,30,aprovada,02/2020,0.08
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,4372,renner,191,aprovada,04/2020,0.49
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,2966,smart fit,132,aprovada,03/2020,0.34
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,1576,uber,62,aprovada,02/2020,0.16
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,1127,uber,95,aprovada,02/2020,0.24
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,4279,uber,77,aprovada,02/2020,0.20
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,1804,zara,563,aprovada,05/2020,1.44
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,4754,zara,92,aprovada,02/2020,0.23
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,2432,zara,414,aprovada,01/2020,1.06
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,5088,zara,763,aprovada,04/2020,1.95
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,154,zara,145,aprovada,05/2020,0.37
371669304,ERNAN,masculino,21,39170,MG,ernan9@hotmail.com,128,zara,682,aprovada,02/2020,1.74
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,953,cacau show,406,aprovada,04/2020,1.08
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,4942,cacau show,4,aprovada,01/2020,0.01
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,1365,netflix,46,aprovada,05/2020,0.12
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,796,renner,346,aprovada,04/2020,0.92
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,2847,uber,53,aprovada,03/2020,0.14
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,928,uber,31,aprovada,05/2020,0.08
459112867,POLYANA,feminino,26,37463,MG,polyana3@hotmail.com,3318,zara,506,aprovada,05/2020,1.35
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,146,cacau show,787,aprovada,03/2020,5.18
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,1348,cacau show,299,aprovada,01/2020,1.97
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,3240,renner,308,aprovada,05/2020,2.03
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,4179,renner,195,aprovada,05/2020,1.28
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,2324,zara,908,negada,01/2020,5.98
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,2863,zara,877,aprovada,05/2020,5.78
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,3539,zara,147,aprovada,03/2020,0.97
628252167,ISLA,masculino,18,15181,SP,isla9@hotmail.com,1646,zara,689,aprovada,04/2020,4.54
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,4590,cacau show,26,aprovada,01/2020,0.08
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,3686,cacau show,623,aprovada,05/2020,1.83
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,2143,ifood,219,aprovada,03/2020,0.64
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,3610,uber,29,aprovada,02/2020,0.09
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,1101,zara,956,aprovada,02/2020,2.81
758935114,ZULEMA,feminino,49,33966,PR,zulema7@hotmail.com,4370,zara,86,aprovada,01/2020,0.25
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,474,cacau show,18,aprovada,05/2020,0.13
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,204,carrefour,1337,aprovada,04/2020,9.82
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,2787,ifood,75,aprovada,05/2020,0.55
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,1188,ifood,54,aprovada,01/2020,0.40
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,4543,ifood,254,aprovada,04/2020,1.86
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,5177,renner,81,aprovada,01/2020,0.59
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,4636,renner,358,aprovada,01/2020,2.63
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,404,smart fit,115,aprovada,04/2020,0.84
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,1810,uber,75,aprovada,05/2020,0.55
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,4656,zara,802,aprovada,02/2020,5.89
370497921,DEIVES,masculino,26,13621,RJ,deives7@hotmail.com,3287,zara,371,aprovada,05/2020,2.72
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,3621,cacau show,184,aprovada,03/2020,0.74
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,4087,ifood,57,aprovada,05/2020,0.23
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,228,renner,106,aprovada,04/2020,0.43
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,3592,uber,83,aprovada,04/2020,0.34
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,5070,zara,541,negada,05/2020,2.19
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,1856,zara,276,aprovada,03/2020,1.11
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,3799,zara,242,aprovada,05/2020,0.98
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,3507,zara,180,aprovada,04/2020,0.73
74881021,DAVIDSON,masculino,54,24759,SP,davidson3@hotmail.com,4267,zara,63,aprovada,01/2020,0.25
54163080,ROSILINE,feminino,18,17378,MG,rosiline7@hotmail.com,4249,ifood,229,aprovada,02/2020,1.32
54163080,ROSILINE,feminino,18,17378,MG,rosiline7@hotmail.com,274,renner,481,aprovada,02/2020,2.77
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,2032,ifood,278,negada,02/2020,1.00
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,966,netflix,27,aprovada,02/2020,0.10
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,2456,renner,490,aprovada,02/2020,1.76
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,2729,renner,88,aprovada,02/2020,0.32
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,2059,uber,37,negada,02/2020,0.13
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,3614,uber,30,aprovada,03/2020,0.11
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,3541,uber,72,aprovada,03/2020,0.26
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,4681,zara,960,aprovada,03/2020,3.45
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,794,zara,199,aprovada,02/2020,0.71
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,4843,zara,454,aprovada,02/2020,1.63
406565042,WILITON,masculino,19,27859,RS,wiliton0@hotmail.com,192,zara,468,aprovada,04/2020,1.68
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,1519,cacau show,741,aprovada,01/2020,2.58
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,2633,ifood,77,aprovada,05/2020,0.27
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,5042,ifood,148,aprovada,01/2020,0.51
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,2301,ifood,28,aprovada,05/2020,0.10
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,2011,renner,308,aprovada,02/2020,1.07
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,3547,renner,376,aprovada,03/2020,1.31
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,3756,smart fit,244,aprovada,01/2020,0.85
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,174,zara,790,aprovada,01/2020,2.75
564123146,WUILIAN,masculino,32,28752,RS,wuilian7@hotmail.com,389,zara,763,aprovada,04/2020,2.65
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,2148,cacau show,633,aprovada,05/2020,2.94
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,3934,carrefour,1580,aprovada,01/2020,7.34
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,1217,ifood,138,aprovada,03/2020,0.64
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,2130,renner,254,aprovada,02/2020,1.18
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,962,renner,182,aprovada,02/2020,0.85
449949776,ELISEO,masculino,45,21528,SP,eliseo9@hotmail.com,3346,smart fit,134,aprovada,04/2020,0.62
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,2358,carrefour,1148,aprovada,04/2020,3.95
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,4609,carrefour,1416,aprovada,04/2020,4.87
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,5021,netflix,41,aprovada,04/2020,0.14
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,2650,renner,135,aprovada,01/2020,0.46
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,2161,uber,97,aprovada,05/2020,0.33
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,4190,zara,404,aprovada,05/2020,1.39
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,2214,zara,519,aprovada,01/2020,1.79
498001787,RILDO,masculino,47,29050,MG,rildo3@hotmail.com,115,zara,423,aprovada,04/2020,1.46
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,2640,cacau show,358,aprovada,01/2020,2.36
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,2443,ifood,249,aprovada,04/2020,1.64
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,1609,renner,130,aprovada,04/2020,0.86
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,1386,smart fit,194,aprovada,01/2020,1.28
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,2311,smart fit,68,aprovada,04/2020,0.45
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,295,uber,81,aprovada,05/2020,0.53
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,521,uber,68,aprovada,03/2020,0.45
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,5136,uber,20,aprovada,05/2020,0.13
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,374,uber,78,aprovada,04/2020,0.51
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,5129,uber,45,aprovada,02/2020,0.30
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,614,zara,201,aprovada,02/2020,1.33
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,2164,zara,162,aprovada,02/2020,1.07
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,3901,zara,904,aprovada,02/2020,5.97
54670608,LEONCIO,masculino,52,15146,MG,leoncio5@hotmail.com,2916,zara,911,aprovada,04/2020,6.01
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,2602,ifood,141,aprovada,03/2020,0.64
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,1008,ifood,134,aprovada,02/2020,0.61
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,851,ifood,257,aprovada,02/2020,1.16
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,4826,ifood,253,aprovada,01/2020,1.14
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,732,netflix,32,aprovada,02/2020,0.14
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,230,renner,291,aprovada,04/2020,1.32
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,4643,smart fit,166,aprovada,05/2020,0.75
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,3476,zara,650,aprovada,05/2020,2.94
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,649,zara,351,aprovada,02/2020,1.59
131560985,EDILEUDA,feminino,42,22124,SP,edileuda0@hotmail.com,263,zara,459,aprovada,05/2020,2.07
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,184,carrefour,67,aprovada,04/2020,0.21
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,4558,ifood,180,aprovada,04/2020,0.57
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,535,ifood,102,aprovada,01/2020,0.33
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,1707,renner,328,aprovada,05/2020,1.05
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,3609,renner,293,aprovada,04/2020,0.93
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,2144,zara,297,aprovada,01/2020,0.95
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,4213,zara,55,aprovada,03/2020,0.18
650770868,GABIELA,feminino,29,31380,RS,gabiela0@hotmail.com,3211,zara,310,aprovada,05/2020,0.99
367844669,GLAUCIO,masculino,30,15501,SP,glaucio6@hotmail.com,527,netflix,31,aprovada,02/2020,0.20
367844669,GLAUCIO,masculino,30,15501,SP,glaucio6@hotmail.com,3760,renner,234,negada,04/2020,1.51
367844669,GLAUCIO,masculino,30,15501,SP,glaucio6@hotmail.com,1503,smart fit,155,aprovada,05/2020,1.00
367844669,GLAUCIO,masculino,30,15501,SP,glaucio6@hotmail.com,4229,smart fit,94,aprovada,04/2020,0.61
367844669,GLAUCIO,masculino,30,15501,SP,glaucio6@hotmail.com,783,uber,88,aprovada,01/2020,0.57
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,2270,cacau show,293,aprovada,02/2020,0.81
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,3256,cacau show,594,aprovada,02/2020,1.64
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,1014,ifood,165,aprovada,03/2020,0.46
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,708,renner,125,aprovada,01/2020,0.34
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,323,uber,95,aprovada,04/2020,0.26
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,2507,uber,31,aprovada,04/2020,0.09
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,4936,uber,26,aprovada,02/2020,0.07
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,3576,uber,92,aprovada,02/2020,0.25
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,4815,uber,21,aprovada,02/2020,0.06
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,4139,zara,218,aprovada,02/2020,0.60
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,4729,zara,138,aprovada,01/2020,0.38
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,207,zara,151,aprovada,03/2020,0.42
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,2666,zara,118,aprovada,01/2020,0.33
581197349,ROZANE,feminino,41,36247,RJ,rozane4@hotmail.com,5231,zara,410,aprovada,02/2020,1.13
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,1319,cacau show,737,aprovada,03/2020,2.33
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,4428,carrefour,1192,aprovada,04/2020,3.76
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,1010,ifood,39,aprovada,01/2020,0.12
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,276,netflix,24,negada,02/2020,0.08
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,1379,renner,61,aprovada,04/2020,0.19
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,104,renner,106,aprovada,05/2020,0.33
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,4680,uber,95,aprovada,02/2020,0.30
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,2303,zara,523,aprovada,05/2020,1.65
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,3329,zara,822,aprovada,04/2020,2.59
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,4711,zara,233,aprovada,01/2020,0.74
915201891,CASSIMIRA,feminino,46,31697,RJ,cassimira6@hotmail.com,1013,zara,161,aprovada,02/2020,0.51
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,2468,cacau show,150,aprovada,01/2020,0.62
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,1890,carrefour,1536,aprovada,03/2020,6.33
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,4209,ifood,174,aprovada,05/2020,0.72
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,2502,ifood,266,aprovada,01/2020,1.10
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,1514,netflix,38,negada,02/2020,0.16
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,4245,renner,280,aprovada,01/2020,1.15
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,1922,renner,149,aprovada,04/2020,0.61
456463988,EDIVANILSON,masculino,29,24258,MG,edivanilson8@hotmail.com,798,zara,634,negada,03/2020,2.61
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,4965,cacau show,100,aprovada,02/2020,0.99
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,3406,ifood,225,aprovada,02/2020,2.24
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,3304,renner,131,aprovada,05/2020,1.30
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,4368,renner,379,aprovada,01/2020,3.77
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,1045,smart fit,104,aprovada,03/2020,1.03
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,4298,smart fit,139,aprovada,04/2020,1.38
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,5015,smart fit,212,aprovada,05/2020,2.11
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,2027,uber,7,aprovada,02/2020,0.07
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,789,uber,89,aprovada,02/2020,0.89
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,175,uber,66,aprovada,01/2020,0.66
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,4654,zara,809,aprovada,04/2020,8.05
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,1474,zara,271,aprovada,03/2020,2.70
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,668,zara,824,aprovada,05/2020,8.20
53502511,BENEVENUTO,masculino,57,10054,SP,benevenuto9@hotmail.com,2647,zara,686,aprovada,05/2020,6.82
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,3938,carrefour,590,aprovada,01/2020,2.36
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,1999,renner,284,aprovada,05/2020,1.14
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,3803,renner,10,aprovada,03/2020,0.04
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,572,renner,78,aprovada,05/2020,0.31
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,4760,renner,309,aprovada,01/2020,1.24
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,4395,uber,70,aprovada,04/2020,0.28
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,1297,zara,537,aprovada,01/2020,2.15
387305576,SELSON,masculino,39,24971,MS,selson8@hotmail.com,700,zara,46,aprovada,02/2020,0.18
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3081,cacau show,371,aprovada,05/2020,1.18
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,121,carrefour,1199,aprovada,02/2020,3.80
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,1250,ifood,103,aprovada,01/2020,0.33
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,2393,netflix,35,aprovada,05/2020,0.11
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,4473,renner,130,aprovada,04/2020,0.41
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3365,renner,19,aprovada,05/2020,0.06
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3064,smart fit,232,aprovada,05/2020,0.74
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,1571,uber,70,aprovada,01/2020,0.22
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3664,uber,41,aprovada,01/2020,0.13
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3763,uber,85,aprovada,02/2020,0.27
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3439,zara,487,aprovada,01/2020,1.55
47928889,AISLANE,feminino,57,31520,SP,aislane2@hotmail.com,3181,zara,669,aprovada,05/2020,2.12
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,239,carrefour,1415,aprovada,01/2020,7.59
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,1665,renner,370,aprovada,03/2020,1.99
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,609,uber,27,aprovada,03/2020,0.14
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,5055,uber,10,aprovada,02/2020,0.05
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,1031,zara,533,aprovada,03/2020,2.86
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,3522,zara,917,aprovada,01/2020,4.92
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,1216,zara,605,aprovada,03/2020,3.25
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,2579,zara,977,aprovada,04/2020,5.24
511283819,KIVIA,feminino,58,18633,SP,kivia8@hotmail.com,3690,zara,993,aprovada,04/2020,5.33
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,1585,renner,299,aprovada,02/2020,1.26
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,2943,renner,286,aprovada,01/2020,1.20
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,951,renner,306,aprovada,03/2020,1.29
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,4474,renner,96,aprovada,03/2020,0.40
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,3661,renner,449,aprovada,05/2020,1.89
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,11,uber,51,aprovada,02/2020,0.21
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,3659,uber,23,aprovada,05/2020,0.10
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,2042,uber,66,aprovada,05/2020,0.28
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,3168,uber,27,aprovada,01/2020,0.11
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,915,zara,750,aprovada,05/2020,3.16
510344439,CELY,feminino,58,23740,MG,cely1@hotmail.com,1193,zara,104,aprovada,01/2020,0.44
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,3274,carrefour,950,aprovada,01/2020,3.07
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,2300,renner,240,aprovada,05/2020,0.78
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,4103,renner,150,aprovada,02/2020,0.48
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,3223,uber,21,aprovada,05/2020,0.07
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,1220,uber,29,aprovada,02/2020,0.09
353590839,ADIMILSOM,masculino,41,30938,RS,adimilsom8@hotmail.com,3906,zara,301,aprovada,02/2020,0.97
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,3071,carrefour,1289,aprovada,01/2020,8.01
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,2345,ifood,213,aprovada,03/2020,1.32
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,260,ifood,153,aprovada,03/2020,0.95
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,3993,netflix,23,aprovada,03/2020,0.14
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,4668,netflix,24,aprovada,02/2020,0.15
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,5027,netflix,23,aprovada,01/2020,0.14
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,4586,netflix,34,negada,02/2020,0.21
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,4805,netflix,44,aprovada,02/2020,0.27
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,1679,renner,187,aprovada,03/2020,1.16
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,4164,uber,91,aprovada,04/2020,0.57
807619455,LIBIO,masculino,28,16092,MG,libio4@hotmail.com,1102,zara,671,aprovada,04/2020,4.17
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,1720,ifood,216,aprovada,02/2020,0.96
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,3511,ifood,285,aprovada,04/2020,1.27
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,4363,renner,496,negada,04/2020,2.21
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,1648,zara,944,aprovada,05/2020,4.21
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,1706,zara,378,aprovada,05/2020,1.69
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,4199,zara,441,aprovada,01/2020,1.97
355726644,NOELMA,feminino,34,22429,RJ,noelma8@hotmail.com,3007,zara,162,aprovada,04/2020,0.72
